system,body,product_key,indication_key,decision_date,outcome,arrangement_type,uncertainty-durability,cost-effectiveness,budget-impact,comparator-or-evidence,price,population-or-restriction,capacity-or-delivery,none stated,stated_reasons_verbatim,source_url
Australia,MSAC,yescarta,FL_3L,2025-07-31,recommended-restricted,outcomes-based,True,True,False,False,True,True,False,False,"MSAC supported public funding of axicabtagene ciloleucel (AXI) as a Highly Specialised Therapy (HST) through the National Health Reform Agreement (NHRA) for the treatment of adult patients with relapsed or refractory (r/r) follicular lymphoma (FL) after two or more lines of systemic therapy. MSAC recalled it acknowledged the clinical need for the proposed treatment in this population and noted that while the updated clinical data demonstrated that AXI appeared to offer clinical benefit relative to the standard of care over a longer follow up period, the long-term clinical benefits remained uncertain as FL is a relatively indolent condition compared with other cancers with funded CAR-T therapies. MSAC considered AXI has an inferior safety profile compared to the current standard of care. MSAC considered a price reduction was required for AXI to be cost-effective. MSAC noted as joint funders of the HST, the jurisdictions were supportive of a risk sharing arrangement with a two-part pay for performance pricing structure.",https://www.msac.gov.au/sites/default/files/2025-10/1771.1_final_psd_-_july_2025_-_redacted_0.pdf
Australia,TGA,tecartus,MCL_2L,2021-07-21,recommended,none,False,False,False,False,False,False,False,True,,https://www.tga.gov.au/resources/prescription-medicines-registrations/tecartus-gilead-sciences-pty-ltd
Australia,MSAC,tecartus,MCL_2L,2021-07-29,recommended-restricted,outcomes-based,False,True,False,False,True,True,False,False,MSAC supported public funding of brexu-cel for certain patients with R/R MCL. MSAC considered there was significant unmet clinical need in this group of patients. MSAC considered that the level of clinical evidence in support of brexu-cel to be acceptable given the rarity of mantle cell lymphoma and the proposal for its use as a later line of therapy. MSAC support for public funding was contingent on a price reduction to achieve an average price per patient corresponding to the same incremental cost-effectiveness ratio (ICER) as that accepted for axicabtagene ciloleucel ($redacted/QALY) and if the following measures were implemented to contain the risks associated with public funding: treatment must be delivered by a haematologist working in a multi-disciplinary team specialising in the provision of CAR-T cell therapy; treatment must be delivered in a tertiary public hospital with appropriate credentials; no payment for brexu-cel for an unsuccessful infusion; a limit to one successful CAR-T infusion per lifetime for r/r MCL.,https://www.msac.gov.au/sites/default/files/documents/1647%20Final%20PSD%20-%20updated%20with%20July%202023%20Addendum%20(redacted).pdf
Australia,MSAC,tecartus,MCL_2L,2023-07-29,recommended-restricted,outcomes-based,False,False,False,False,False,False,False,True,"Following the MSAC's July 2021 advice to support the public funding of brexucabtagene autoleucel (brexu-cel) for certain patients with relapsed or refractory mantle cell lymphoma (R/R MCL), Gilead Sciences submitted a pricing proposal to progress the public funding of the CAR-T cell therapy in July 2023. Given the details of the pricing proposal varied from the MSAC's July 2021 advice, the MSAC considered the pricing proposal out-of-session on 29 July 2023. After considering the pricing proposal, MSAC confirmed its support for the public funding of brexu-cel for certain patients with R/R MCL. No changes were made to other parts of its advice to the Minister from July 2021.",https://www.msac.gov.au/sites/default/files/documents/1647%20Final%20PSD%20-%20updated%20with%20July%202023%20Addendum%20(redacted).pdf
Australia,MSAC,tecartus,ALL_adult,2022-11-24,not-recommended,none,True,True,False,False,True,True,False,False,"MSAC did not support public funding of brexucabtagene autoleucel (brexu-cel) for adult R/R B-ALL. MSAC considered that it was uncertain whether brexu-cel demonstrated superior efficacy in terms of durable survival outcomes compared with contemporary Australian practice because of low certainty of the evidence presented. In addition, MSAC considered that there was significant uncertainty around the place of brexu-cel in clinical practice and that brexu-cel had an inferior safety profile compared with other therapies. MSAC also considered that the incremental cost-effectiveness ratio was highly uncertain and was likely underestimated due to the optimistic extrapolation of survival favouring brexu-cel. MSAC noted the price of brexu-cel had not been adequately justified and no payment for performance or risk sharing criteria were proposed for consideration by MSAC. MSAC also noted that the states and territories were not supportive of the application as joint funders of this highly specialised therapy via the NHRA.",https://www.msac.gov.au/sites/default/files/documents/1723%20Final%20PSD-%20Nov%202022_redacted.pdf
Australia,MSAC,tecartus,ALL_adult,2023-11-23,recommended-restricted,outcomes-based,True,True,False,False,True,True,False,False,"MSAC supported public funding of brexu-cel for adult patients (aged 26 years or older) with R/R B-ALL. MSAC considered there was significant unmet clinical need in this group of patients and an equity of access issue as patients under 26-year-old are able to access an alternative chimeric antigen receptor T-cell (CAR-T) therapy for the same indication. MSAC noted that uncertainty remained regarding the clinical place of brexu-cel, in particular with regards to subsequent allogenic stem cell transplant (allo-SCT). MSAC considered that the uncertainty and limitations with the economic evaluation remained and as such did not demonstrate the cost-effectiveness of brexu-cel at a price of $redacted. MSAC noted the subsequent average price of $redacted submitted by the applicant in a subsequent pricing proposal was consistent with the price supported for other publicly funded CAR-T therapies, that it considered to be acceptable for funding.",https://www.msac.gov.au/sites/default/files/documents/1723.1%20Final%20PSD%20-%20Nov2023%20(redacted).pdf
Australia,TGA,carvykti,MM_4L,2023-06-05,recommended,none,False,False,False,False,False,False,False,True,,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=410143&agid=(PrintDetailsPublic)&actionid=1
Australia,MSAC,carvykti,MM_4L,2022-07-28,not-recommended,none,True,True,True,False,False,True,False,False,"MSAC did not support public funding of ciltacabtagene autoleucel (cilta-cel), a B-cell maturation antigen (BCMA)-directed chimeric antigen receptor T cell (CAR-T) therapy, for the treatment of adult patients with relapsed or refractory multiple myeloma (RRMM), who have received at least three prior lines of therapy, including a PI, an IMiD and an anti-CD38 antibody. MSAC considered there was high uncertainty regarding the clinical place of cilta-cel and the proposal for its use as a later line of therapy in the context of RRMM, which has a long disease history with many alternative and new treatment options that have improved patient outcomes. MSAC did not accept that cilta-cel is comparatively safe, effective and cost-effective over the modelled time horizon. MSAC also considered the low level of clinical evidence in support of cilta-cel to be unacceptable in the context of late-line treatment where other treatment options are available, and the prevalence of RRMM being clearly beyond that of a rare disease, with a large and uncertain financial impact.",https://www.msac.gov.au/sites/default/files/documents/1690%20Final%20PSD_Jul2022%20-%20Redacted_Final.pdf
Australia,MSAC,carvykti,MM_5L,2024-04-04,recommended-restricted,outcomes-based,True,False,False,False,False,False,False,False,"MSAC supported the public funding of cilta-cel for 5L+ RRMM at its April 2024 meeting based on an alternative funding model that appropriately managed the clinical, economic and financial uncertainty associated with the public funding of cilta-cel, in conjunction with a RSA that appropriately managed the risk of the applicant's financial estimates being exceeded. MSAC reviewed the funding proposal re-submitted by the applicant at its April 2024 meeting and considered that, despite being the third application, there had been no attempt from Janssen-Cilag to adequately address MSAC's concerns following the November 2023 deferral of its advice. MSAC considered the proposal by Janssen-Cilag, to limit the number of patients who could receive treatment with cilta-cel in a given funding year (i.e. a fixed cap) to compensate for the high-cost of the treatment and provide certainty around its financial estimates, was inequitable and unethical.",https://www.msac.gov.au/sites/default/files/2025-01/1690.1_psd_-_november_2024.pdf
Australia,MSAC,carvykti,MM_5L,2024-11-29,recommended-restricted,outcomes-based,True,True,False,False,True,False,False,False,"MSAC continued to support the public funding of cilta-cel for the treatment of adult patients with 5L+ RRMM. MSAC acknowledged the applicant had reduced its price since its April 2024 pricing proposal and that it no longer proposed to place caps on the number of patients treated with cilta-cel per year. However, MSAC considered the alternative funding proposal submitted by the applicant did not appropriately address the clinical, economic and financial uncertainty associated with public funding. MSAC considered the outcome measure of overall survival (OS) proposed by the applicant was not an appropriate outcome on which a Pay-for-Performance (PfP) arrangement should be based. MSAC considered the PfP should be based on an outcome that could be attributed directly to the use of cilta-cel, such as stringent complete response (sCR) with no use of subsequent therapies. However, MSAC considered that a shorter PfP arrangement based on sCR at 12 months and progression free survival (PFS) thereafter with no use of subsequent treatments, that resulted in a price and ICER largely aligned with the applicant's October 2024 funding proposal would be acceptable (i.e. maximum price per responder of $[redacted]; average price $[redacted]; and ICER $95,000 to < $115,000/ QALY.",https://www.msac.gov.au/sites/default/files/2025-01/1690.1_psd_-_november_2024.pdf
Australia,TGA,luxturna,RPE65,2020-08-04,recommended,none,False,False,False,False,False,False,False,True,,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=318929&agid=(PrintDetailsPublic)&actionid=1
Australia,MSAC,luxturna,RPE65,2020-11-26,recommended-restricted,outcomes-based,True,True,False,False,True,True,True,False,"MSAC supported joint Commonwealth and State/Territory funding of VN through the National Health Reform Agreement (NHRA). MSAC agreed VN addresses a high unmet clinical need for patients with biallelic RPE-65-mediated inherited retinal dystrophies for which no treatment is currently available and considered the available evidence indicates VN improves vision in patients with this condition, as long as the patient has sufficient viable retinal cells at the time of treatment. MSAC considered the reapplication did not satisfactorily address the significant outstanding uncertainties related to the economic modelling, resulting in high and uncertain cost- effectiveness remaining a concern for the Committee. MSAC considered a further reduction of redacted% to the proposed price would be required to adequately address the remaining uncertainties associated with the cost-effectiveness of VN, the duration of treatment effect and the absence of a financial or patient number cap in the risk sharing proposal.",https://www.msac.gov.au/sites/default/files/documents/1623%20Final%20PSD.pdf
Australia,TGA,zolgensma,SMA_under9m,2021-02-24,recommended,none,False,False,False,False,False,False,False,True,,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=327905&agid=(PrintDetailsPublic)&actionid=1
Australia,PBAC,zolgensma,SMA_type1,2021-09,recommended-restricted,outcomes-based,False,True,False,False,True,False,False,False,"Following a revised proposal from the sponsor, the PBAC recommended the Section 100 (Highly Specialised Drugs Program) listing of onasemnogene abeparvovec (ONA) for the treatment of Spinal Muscular Atrophy (SMA) in patients aged less than 9 months, with Type 1 SMA or pre-symptomatic patients with 1-2 copies of the SMN2 gene. The PBAC's recommendation for listing was based on, among other matters, its assessment that the cost-effectiveness of ONA would be acceptable if it were cost-minimised to the least costly disease-modifying therapy for this condition, which is risdiplam (RIS), and in the context of an outcomes-based risk sharing arrangement (RSA). The PBAC also considered that an outcomes-based RSA would be required to mitigate the financial risk to the Commonwealth associated with the significant upfront payment for ONA where the treatment fails, resulting in death, permanent ventilation or lack of efficacy.",https://www.pbs.gov.au/industry/pbac/psd/2021/09/onasemnogene-abeparvovec-psd-september-2021.pdf
Australia,Funding,zolgensma,SMA_type1,2022-05,recommended-restricted,outcomes-based,False,False,False,False,True,False,False,False,"ONA was listed on the PBS in May 2022 as a once-off treatment in patients aged less than 9 months with symptomatic SMA Type I or pre-symptomatic SMA with 1 to 2 copies of SMN2 on a cost minimisation basis versus risdiplam, which was the least costly disease-modifying therapy for this condition. A special pricing arrangement (SPA) also applies to the current PBS listing of ONA, with an effective price of $[redacted], including a performance rebate as part of a risk sharing arrangement (RSA).",https://www.pbs.gov.au/industry/pbac/psd/2022/11/onasemnogene-abebarvovec-psd-11-2022.pdf
